33.861	-118.26
34.028	-118.47
33.811	-117.92
33.65	-117.74
33.688	-117.83
34.008	-118.41
33.944	-118.4
34.06	-118.24
34.069	-118.41
32.768	-117.17
32.768	-117.17
32.78	-117.13
32.714	-117.16
34.106	-118.29
34.095	-118.37
33.807	-117.92
32.681	-117.18
32.769	-117.17
32.732	-117.2
32.707	-117.16
32.714	-117.18
32.737	-117.15
32.774	-117.07
32.719	-117.17
32.707	-117.16
32.865	-117.23
32.748	-117.13
32.802	-117.11
33.767	-118.19
34.004	-118.49
34.098	-118.33
34.195	-118.35
34.14	-118.21
34.102	-118.34
34.018	-118.5
34.072	-118.36
34.047	-118.26
34.007	-118.49
33.944	-118.41
33.811	-117.92
34.045	-118.27
34.052	-118.37
34.076	-118.35
34.055	-118.25
34.053	-118.25
34.098	-118.37
34.09	-118.39
34.101	-118.34
34.01	-118.5
34.152	-118.45
34.091	-118.37
34.072	-118.36
33.987	-118.47
34.043	-118.27
34.053	-118.26
34.098	-118.35
34.098	-118.34
34.083	-118.34
34.085	-118.33
34.145	-118.26
34.144	-118.26
34.045	-118.57
34.072	-118.36
34.09	-118.34
34.012	-118.5
34.059	-118.42
34.04	-118.43
34.138	-118.35
34.063	-118.35
34.081	-118.39
34.097	-118.33
34.146	-118.15
33.812	-118.16
34.051	-118.24
33.752	-118.19
33.814	-117.92
33.68	-117.86
34.017	-118.5
33.943	-118.4
34.075	-118.38
34.045	-118.27
34.063	-118.44
33.691	-117.89
34.042	-118.27
34.084	-118.34
34.119	-118.3
33.813	-117.92
33.814	-117.92
33.812	-117.92
33.813	-117.92
33.813	-117.92
33.808	-117.92
33.806	-117.92
33.615	-117.87
33.943	-118.41
34.052	-118.41
34.079	-118.36
34.043	-118.27
34.075	-117.55
33.666	-117.9
32.783	-117.12
33.98	-118.47
34.024	-118.49
34.104	-118.34
34.101	-118.34
34.101	-118.34
34.101	-118.34
33.808	-117.92
33.81	-117.92
32.731	-117.15
34.075	-118.38
32.751	-117.13
32.748	-117.13
34.031	-118.39
34.018	-118.49
34.024	-118.49
34.02	-118.48
33.691	-117.89
33.652	-117.74
34.021	-118.47
34.02	-118.45
34.016	-118.49
32.764	-117.12
34.033	-118.48
34.029	-118.5
32.715	-117.16
34.041	-118.43
34.016	-118.41
33.999	-118.48
33.997	-118.43
33.997	-118.43
34.016	-118.49
34.027	-118.46
34.12	-118.3
34.095	-118.37
34.001	-118.48
34.076	-118.39
34.098	-118.32
34.02	-118.49
34.059	-118.42
34.037	-118.48
34.016	-118.5
33.999	-118.48
33.978	-118.39
34.019	-118.5
33.799	-117.88
33.995	-118.48
34.047	-118.35
33.991	-118.45
32.764	-117.23
34.016	-118.49
34.073	-118.24
33.987	-118.47
33.116	-117.12
33.808	-117.92
33.812	-117.92
33.788	-117.85
34.137	-118.36
33.81	-117.84
34.075	-118.25
34.045	-118.27
33.98	-118.46
32.976	-117.26
34.04	-118.47
34.046	-118.24
34.044	-118.27
33.99	-118.47
34.04	-118.23
34.015	-118.49
34.079	-118.36
32.709	-117.17
34.06	-117.6
33.946	-118.41
34.063	-118.4
34.013	-118.5
